,subjID,edgeRT,model,trial,group,condition,block,logRT_ms
2097,s422,8287.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.022443300849043
2098,s422,21563.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.978734161910666
2099,s423,41777.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,10.640101227841237
2100,s423,7738.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.953898535260459
2101,s423,13469.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.508146027598816
2102,s423,5974.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.695171998776056
2103,s423,19820.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.894446807883979
2104,s424,6836.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,8.829958044235482
2105,s424,6970.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,8.84937050375457
2106,s424,4237.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,8.351610750626559
2107,s424,7024.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,8.857088135314953
2108,s424,4037.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,8.30325712085294
2109,s425,4332.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.37378460812088
2110,s425,4106.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.32020459757888
2111,s425,2968.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,7.995643604287271
2112,s425,4948.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.506738733512378
2113,s425,9935.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.203819154985917
2114,s426,31208.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,10.348429751186492
2115,s426,24487.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,10.105897643463425
2116,s426,21084.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.956269737975097
2117,s426,19872.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,9.897066984733206
2118,s426,23791.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,10.077062636881843
2119,s427,31056.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,10.34354730540879
2120,s427,39544.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,10.585169254986795
2121,s427,10632.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.271623600393081
2122,s427,9745.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.184509611941662
2123,s427,7446.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,8.915432254432663
2124,s428,2694.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,7.898782356970309
2125,s428,3714.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.219864741912652
2126,s428,2897.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,7.9714309977693505
2127,s428,3395.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.130059039992796
2128,s428,2749.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,7.918992488165245
2129,s429,10093.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.219597393238859
2130,s429,6593.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.7937637591133
2131,s429,23439.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,10.062156580664855
2132,s429,5971.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.694669696546992
2133,s429,34686.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,10.454091426310532
2134,s430,32786.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,10.3977568739864
2135,s430,12278.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.415564321987441
2136,s430,12729.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.451638133870434
2137,s430,6137.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.722091302389098
2138,s430,14721.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.597030324758013
2139,s431,3511.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.163656176168432
2140,s431,5931.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.687948111838727
2141,s431,2673.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,7.890956716138919
2142,s431,2029.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,7.615298339825815
2143,s431,1790.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,7.489970898834801
2144,s432,4727.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.461046030793236
2145,s432,3414.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.135639903354386
2146,s432,3936.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.277920258172143
2147,s432,2421.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,7.791935956938058
2148,s432,16364.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.702839079049289
2149,s433,33477.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,10.418613914853811
2150,s433,8932.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.097395612960048
2151,s433,8150.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.005773206234908
2152,s433,8936.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.097843340749037
2153,s433,39973.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,10.595959505181005
2154,s434,28186.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,10.246580679751457
2155,s434,12035.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,9.395574350217172
2156,s434,6150.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.724207360800564
2157,s434,7176.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.878497403738631
2158,s434,18619.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.831937843696052
2159,s435,6517.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.78216942633238
2160,s435,13126.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.482350275033667
2161,s435,5424.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.598588829620232
2162,s435,5507.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.613775289262481
2163,s435,12383.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.424079843215099
2164,s436,13126.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.482350275033667
2165,s436,5444.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.602269363771356
2166,s436,8486.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.04617302576227
2167,s436,13664.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.522519916028351
2168,s436,18829.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.843153513496429
2169,s437,19593.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.882927638570767
2170,s437,20714.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,9.938565079148825
2171,s437,14977.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.614270969992395
2172,s437,3806.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.244334047856094
2173,s437,38335.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,10.554118595992994
2174,s438,3677.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,8.209852481301272
2175,s438,6855.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,8.832733591996416
2176,s438,3031.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,8.016647877057803
2177,s438,5027.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.522578663692576
2178,s438,14374.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,9.573176298028388
2179,s439,9875.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.197761589769323
2180,s439,10541.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.26302769425519
2181,s439,5743.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.655737000864297
2182,s439,7993.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.98632143762602
2183,s439,16671.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.72142596194803
2184,s440,8707.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.071882578828616
2185,s440,7039.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.85922139360813
2186,s440,6034.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.705165419719007
2187,s440,19789.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,9.892881506748903
2188,s440,7609.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,8.937087036176523
2189,s441,41974.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,10.644805657957367
2190,s441,7125.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.871365005136852
2191,s441,14705.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.595942850988095
2192,s441,10731.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.280892027927127
2193,s441,29208.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,10.282197923335472
2194,s442,7351.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.902591637374087
2195,s442,5304.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.576216531865699
2196,s442,5568.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.624791202014256
2197,s442,21351.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,9.968853855967382
2198,s442,12253.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.413526083949446
2199,s443,17429.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,9.765890764521682
2200,s443,7646.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.941937914256359
2201,s443,39948.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,10.595333887363026
2202,s443,8072.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.996156562033445
2203,s443,12707.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,9.449908301704534
2204,s444,1563.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,7.354362330421477
2205,s444,3168.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.060855752934316
2206,s444,3993.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,8.292298107063221
2207,s444,3737.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,8.226038429485484
2208,s444,5280.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,8.571681376700306
2209,s445,10648.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.273127360074948
2210,s445,12601.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.441531454869693
2211,s445,15881.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.672878705110646
2212,s445,17579.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.774460286799892
2213,s445,8105.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.000236434169777
2214,s446,15137.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,9.624897356762565
2215,s446,12320.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.41897923708751
2216,s446,20169.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,9.911902051137146
2217,s446,7021.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,8.85666093701725
2218,s446,11335.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,9.335650562941629
2219,s447,12028.0,Reward Heuristic,14.0,Incongruent,Inference Scaffolding,test,9.394992544108419
2220,s447,2778.0,Reward Heuristic,15.0,Incongruent,Inference Scaffolding,test,7.9294865233142895
2221,s447,15218.0,Reward Heuristic,16.0,Incongruent,Inference Scaffolding,test,9.630234216736469
2222,s447,11723.0,Reward Heuristic,17.0,Incongruent,Inference Scaffolding,test,9.369308003071827
2223,s447,16503.0,Reward Heuristic,18.0,Incongruent,Inference Scaffolding,test,9.711297461543568
2224,s448,6819.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.827468112520654
2225,s448,10295.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.23941361946189
2226,s448,21523.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.97687740976418
2227,s448,4524.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.41715183723601
2228,s448,10622.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.270682600982344
2229,s449,5457.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.604654467186231
2230,s449,5401.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.594339400592892
2231,s449,3732.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,8.224699561967235
2232,s449,3080.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.03268487596762
2233,s449,2916.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,7.977968093128549
2234,s450,17942.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.794899612119229
2235,s450,12501.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.433563920090563
2236,s450,33949.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,10.432614677472031
2237,s450,10545.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.263407092912875
2238,s450,36337.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,10.500591784882543
2239,s451,27361.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,10.216873920776164
2240,s451,10456.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,9.254931255304058
2241,s451,15615.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,9.65598726971718
2242,s451,7153.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,8.875287128108384
2243,s451,3807.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,8.244596756382498
2244,s452,2710.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,7.904703913873747
2245,s452,3131.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.049107721326406
2246,s452,2509.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,7.827639546366422
2247,s452,2104.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,7.651595573857601
2248,s452,2734.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,7.913521017283895
2249,s453,14142.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.556904372164187
2250,s453,12767.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.45461899582035
2251,s453,3458.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.148445666243235
2252,s453,4924.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.501876487304344
2253,s453,11387.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.340227632810604
2254,s454,3895.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,8.267448958304849
2255,s454,5409.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.595819511871428
2256,s454,3833.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.251403065380556
2257,s454,4293.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.36474106822456
2258,s454,12517.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.434842999328023
2259,s455,3872.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.261526448396468
2260,s455,17297.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.758288355043923
2261,s455,10784.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,9.285818833152089
2262,s455,27551.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,10.22379411156297
2263,s455,30183.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,10.31503413096016
2264,s456,14786.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.601436066117046
2265,s456,9469.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.1557785839835
2266,s456,4771.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.470311205516108
2267,s456,8058.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.994420665751292
2268,s456,18475.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.824173745816402
2269,s457,5712.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,8.65032450401942
2270,s457,4238.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,8.351846738828245
2271,s457,16146.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,9.68942761995496
2272,s457,8341.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,9.028938392241612
2273,s457,4713.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,8.45807992692373
2274,s458,3618.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,8.193676665955241
2275,s458,7119.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,8.870522545103873
2276,s458,6418.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,8.766861821669803
2277,s458,3684.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.211754397375197
2278,s458,2484.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,7.81762544305337
2279,s459,12752.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.453443401029997
2280,s459,8884.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.092007185014317
2281,s459,11760.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.372459221452617
2282,s459,5457.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.604654467186231
2283,s459,20396.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.923094082175046
2284,s460,9904.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,9.200693994924377
2285,s460,4373.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,8.38320455141292
2286,s460,3262.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,8.09009578318096
2287,s460,2571.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,7.852050207265889
2288,s460,2229.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,7.709308333385869
2289,s461,2905.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,7.974188669286011
2290,s461,5425.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.59877317840866
2291,s461,4192.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,8.340933226000878
2292,s461,3832.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,8.251142139090751
2293,s461,13040.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.475776835480644
2294,s462,9722.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.1821466376054
2295,s462,7474.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.91918561004543
2296,s462,4971.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.511376306094673
